artist_name,description,artist_description,title,region,machine_tags,user_tags,image_url,thumbnail,permalink,user_superclusters_formatted,user_superclusters_no_scores,user_superclusters_sum_of_scores,user_clusters_formatted,user_clusters_no_scores,user_clusters_sum_of_scores,machine_superclusters_formatted,machine_superclusters_no_scores,machine_superclusters_sum_of_scores,machine_clusters_formatted,machine_clusters_no_scores,machine_clusters_sum_of_scores,superclusters_fmeasure,clusters_fmeasure
Carlos Garaicoa,"From the series the Old and the New (XI) by Carlos Garaicoa belongs to the series Lo viejo y lo nuevo / Das Alte und das Neue (The Old and the New) which was first exhibited in 2010 at Barbara Gross Gallery in Germany. Here, Garaicoa’s interest in vernacular Cuban architecture shifts towards the European context: a series of twelve nineteenth-century French engravings have been reworked into delicate paper models. Here, the two-dimensional old-school architectural renderings have become the foundation for new hollow three-dimensional structures. Reminiscent of pop-up storybooks, the small-scale paper forms have also been augmented with black paper shapes, which both resemble the images in a shadow theater and recall abstract modernist forms.","Like many other Latin American artists in the Kadist Collection, Cuban-born Carlos Garaicoa’s conceptual works look at architecture as a palpable indicator of the region’s socio-political and cultural histories. Working since the early 1990s in a wide range of media that includes sculpture, drawing, video, and photography, Garaicoa explores architectural forms and urban landscape aiming to reveal the multiple facets of the modern project’s failure in the Latin American context. His work is influenced in particular from growing up in Havana, a socialist city where unfulfilled utopias meet the traces of an oligarchic past in every building’s facade.",From the series the Old and the New (XI),Unspecified,"['paper.n.01', 'series.n.01', 'form.n.01', 'rendition.n.01', 'theater.n.01', 'shift.n.01', 'architectural.a.01', 'shadow.n.01', 'architecture.n.01', 'abstract.a.01', 'model.n.01', 'shape.n.01', 'structure.n.01', 'black.a.01', 'context.n.01', 'image.n.01']","['architecture.n.01', 're-formation.n.01', 'replace.v.01', 'three-dimensional.s.01', 'delicate.s.03']",https://kadist.org/wp-content/uploads/2016/04/carlos_garaicoa_from_the_series_the_old_and_the_new_xi.jpg,https://kadist.org/wp-content/uploads/2016/04/carlos_garaicoa_from_the_series_the_old_and_the_new_xi-300x199.jpg,https://kadist.org/work/from-the-series-the-old-and-the-new-xi/,"['Cultural/2.6985294117647056', 'Society/2.4333333333333336']","['Cultural', 'Society']",5.131862745098039,"['Arts/2.6985294117647056', 'Urbanization/1.6333333333333333', 'History/0.8']","['Arts', 'Urbanization', 'History']",5.131862745098039,"['Cultural/21.011042878689945', 'Society/8.195726495726497', 'Individual_Personal/8.071881060116356']","['Cultural', 'Society', 'Individual_Personal']",37.2786504345328,"['Arts/12.134119801766863', 'Mind/3.995604395604396', 'Design/3.3076923076923075']","['Arts', 'Mind', 'Design']",19.437416505063567,0.8,0.3333333333333333
Rodney Graham,"Basement Camera Shop circa 1937 (2011) is part of a series of photographic self-portraits in which Rodney Graham plays a host of characters. In the series as a whole, Graham makes the case that identity is performed. Here, we see the artist behind a shop desk lined with early cameras and boxes of Kodak film. As the buttoned-up clerk scrawls a note, the ragged upper edge of the stage set is clearly visible above him. The scene’s self-referential, transparent artifice insists that photography itself is also about performance, and that the medium’s potential to generate vivid fictions might be more interesting than its historical role as a supposed conveyor of objective reality.","Conceptual artist Rodney Graham’s oeuvre is highly versatile and intellectual. By incorporating fictional narratives and alternative interpretations into an existing context, Graham creates visual puns that layer historical reference to examine social and philosophical systems. Not only is Graham the behind-the-scenes sculptor, photographer, filmmaker, inventor, scholar, writer and singer in his projects, he also literally appears in the finished works, impersonating various fictional characters.",Basement Camera Shop circa 1937,Americas,"['shop.n.01', 'camera.n.01', 'edge.n.01', 'perform.v.01', 'phase.n.01', 'note.n.01', 'box.n.01', 'set.n.01', 'potential.n.01', 'series.n.01', 'fiction.n.01', 'visible.a.01', 'identity.n.01', 'historical.a.01', 'medium.n.01', 'function.n.03', 'photographic.a.01', 'performance.n.01', 'world.n.03', 'fictional_character.n.01', 'scene.n.01', 'movie.n.01']","['self-portrait.n.01', 'photography.n.01', 'performance.n.03', 'impersonation.n.03', 'pun.n.01', 'stagy.s.01']",https://kadist.org/wp-content/uploads/2016/04/rodney_graham_basement_camera_shop_circa_1937.jpg,https://kadist.org/wp-content/uploads/2016/04/rodney_graham_basement_camera_shop_circa_1937-225x300.jpg,https://kadist.org/work/basement-camera-shop-circa-1937/,"['Cultural/11.415236809973653', 'Individual_Personal/6.604761904761904', 'Society/4.0181818181818185']","['Cultural', 'Individual_Personal', 'Society']",22.038180532917377,"['Arts/6.7370927318295735', 'Power/1.657142857142857', 'Values/1.619047619047619']","['Arts', 'Power', 'Values']",10.013283208020049,"['Cultural/36.355340084751845', 'Individual_Personal/17.519916521387113', 'Material_Physical/12.213162147450074']","['Cultural', 'Individual_Personal', 'Material_Physical']",66.08841875358904,"['Media/10.889655605832077', 'Arts/9.412454212454213', 'Fantasy/7.96797385620915']","['Media', 'Arts', 'Fantasy']",28.27008367449544,0.6666666666666666,0.3333333333333333
Rodney Graham,"Good Hand Bad Hand was created especially for the 2010 show Rodney Graham: Painter, Poet, Lighthouse Keeper at the Lisson Gallery in London. In this pair of light boxes, Graham appears as one of his many alter egos—a gambler sitting at a poker table, cards in hand. The two images are almost identical except for slight differences in gesture: in the left panel Graham is arranging his hand of cards while in the right his hand is placed on the table. This change in gesture redirects the image’s focal point to the cards; in gambling such a subtle and involuntary shift in body language is known as a “tell,” and could give the game away.","Conceptual artist Rodney Graham’s oeuvre is highly versatile and intellectual. By incorporating fictional narratives and alternative interpretations into an existing context, Graham creates visual puns that layer historical reference to examine social and philosophical systems. Not only is Graham the behind-the-scenes sculptor, photographer, filmmaker, inventor, scholar, writer and singer in his projects, he also literally appears in the finished works, impersonating various fictional characters.",Good Hand Bad Hand,Americas,"['hand.n.01', 'table.n.01', 'gesture.n.01', 'pair.n.01', 'shift.n.01', 'london.n.01', 'box.n.01', 'light.a.01', 'language.n.01', 'game.n.01', 'body.n.01', 'image.n.01', 'make.v.03']","['alter_ego.n.01', 'artificial.a.01', 'gesture.n.03', 'self-portrait.n.01', 'performance.n.03', 'poker.n.02']",https://kadist.org/wp-content/uploads/2016/04/rodney_graham_good_hand_bad_hand.jpeg,https://kadist.org/wp-content/uploads/2016/04/rodney_graham_good_hand_bad_hand-300x196.jpeg,https://kadist.org/work/good-hand-bad-hand/,"['Cultural/3.191239316239316', 'Individual_Personal/2.6095238095238096', 'Politics/1.7142857142857142']","['Cultural', 'Individual_Personal', 'Politics']",7.51504884004884,"['Media/1.6527777777777777', 'Identity/0.9523809523809523', 'Values/0.8571428571428571']","['Media', 'Identity', 'Values']",3.4623015873015874,"['Cultural/14.893040293040297', 'Material_Physical/12.897430510665806', 'Society/10.711946532999166']","['Cultural', 'Material_Physical', 'Society']",38.50241733670527,"['Space/6.346153846153846', 'Culture/3.964835164835165', 'Media/3.523076923076923']","['Space', 'Culture', 'Media']",13.834065934065935,0.3333333333333333,0.3333333333333333
Tina Modotti,"The Italian photographer Tina Modotti is known for her documentation of the mural movement in Mexico. She had a keen eye for architectural composition, and captured eloquent details using a delicate platinum print process. In 1929 she was deported from Mexico because of her involvement in the Communist party and went to Europe. Soon thereafter her work began to blend her eye for space and shape with a more critical social angle, often engaging in an overtly anti-Fascist discourses. Untitled (Cathedral) (ca. 1930), taken after her arrival in Europe, is an excellent example of her skillfully composed architectural pictures. It evokes ideas about how the composition of public spaces can influence both politics and cultural life.","Tina Modotti was an Italian film actress and photographer. As a photographer, she collaborated with Edward Weston and extensively documented the Mexican mural movement. In addition to her photography of Diego Rivera’s murals, she is also depicted in five of them. Modotti was involved in both the artistic and political avant-gardes of Mexico City, befriending members of and eventually joining the Mexican Communist party. Political repression forced her to move back to Europe, and she eventually lived in Moscow before moving to Spain when the Civil war began in 1936. In 1939, she returned to Mexico, where she died in 1942.",Untitled (Cathedral),Unspecified,"['europe.n.01', 'eye.n.01', 'mexico.n.01', 'architectural.a.01', 'composition.n.01', 'angle.n.01', 'space.n.01', 'documentation.n.01', 'politics.n.01', 'critical.a.01', 'details.n.01', 'photographer.n.01', 'shape.n.01', 'public.a.01', 'picture.n.01', 'motion.n.03', 'cultural.a.01', 'procedure.n.01', 'idea.n.01', 'social.a.01', 'life.n.01']","['architecture.n.01', 'urbanity.n.02', 'public.s.02', 'photographic_print.n.01', 'cathedral.n.02', 'civic.a.01']",https://kadist.org/wp-content/uploads/2016/04/tina_modotti_untitled_cathedral_1930.jpg,https://kadist.org/wp-content/uploads/2016/04/tina_modotti_untitled_cathedral_1930-200x300.jpg,https://kadist.org/work/untitled-cathedral/,"['Cultural/7.508169934640522', 'Society/1.6', 'Individual_Personal/1.6']","['Cultural', 'Society', 'Individual_Personal']",10.708169934640521,"['Arts/5.077614379084967', 'Design/1.5555555555555556', 'Media/0.875']","['Arts', 'Design', 'Media']",7.508169934640522,"['Individual_Personal/21.784126984126992', 'Cultural/19.26060655031244', 'Society/12.47456726280256']","['Individual_Personal', 'Cultural', 'Society']",53.51930079724199,"['Values/5.92967032967033', 'Culture/5.926373626373627', 'Spirituality/5.628937728937729']","['Values', 'Culture', 'Spirituality']",17.484981684981687,1.0,0.0
Rodney Graham,"Ponderosa Pine IV belongs to a series of large-scale photographs of trees taken by Graham and depicts a particular species that live in Northern California. The photograph is framed upside down; these “inverted trees” follow Graham’s early experiments with the camera lucida, a room-sized pinhole camera that dates back to ancient times and which he has used to photograph trees from various regions. Through these works Graham looks back at the history of photography while making the viewers aware of their own retinal experience. In the case of the Ponderosa Pine series, the artist’s use of a pinewood frame gives the elephantine inverted tree both a physical presence and a rather morbid veil.","Conceptual artist Rodney Graham’s oeuvre is highly versatile and intellectual. By incorporating fictional narratives and alternative interpretations into an existing context, Graham creates visual puns that layer historical reference to examine social and philosophical systems. Not only is Graham the behind-the-scenes sculptor, photographer, filmmaker, inventor, scholar, writer and singer in his projects, he also literally appears in the finished works, impersonating various fictional characters.",Ponderosa Pine IV,Americas,"['tree.n.01', 'camera.n.01', 'times.n.01', 'california.n.01', 'series.n.01', 'photograph.n.01', 'physical.a.01', 'photography.n.01', 'presence.n.01', 'frame.n.01', 'experience.n.01', 'history.n.01']","['camera_lucida.n.01', 'landscape.n.03', 'inversion.n.08', 'photography.n.01', 'tree.n.01', 'optics.n.02']",https://kadist.org/wp-content/uploads/2016/04/rodney_graham_ponderosa_pine_iv_0.jpg,https://kadist.org/wp-content/uploads/2016/04/rodney_graham_ponderosa_pine_iv_0-258x300.jpg,https://kadist.org/work/ponderosa-pine-iv/,"['Cultural/11.626289989680085', 'Material_Physical/2.675', 'Society/2.39766081871345']","['Cultural', 'Material_Physical', 'Society']",16.698950808393537,"['Arts/5.9792311661506705', 'Technology/3.980392156862745', 'Body/1.7411764705882353']","['Arts', 'Technology', 'Body']",11.70079979360165,"['Cultural/9.433529808684607', 'Material_Physical/8.35740664564194', 'Individual_Personal/7.893162393162393']","['Cultural', 'Material_Physical', 'Individual_Personal']",25.68409884748894,"['Arts/3.6223684210526317', 'Time/3.375757575757576', 'Materiality/2.6025641025641026']","['Arts', 'Time', 'Materiality']",9.60069009937431,0.6666666666666666,0.3333333333333333
Barry McGee,"Barry McGee’s Untitled is a collection of roughly fifty, framed photographs, paintings, and text pieces clustered together in corner. Its tiled effect can perhaps be seen as a vertical Carl Andre work and also bears some resemblance to another work in the Kadist Collection, Jedediah Caesar’s JCA-25-SC. McGee’s installation also echoes the votive altars in the chapels he visited during his residency in Brazil in 1993. One almost expects to see candles lit below the work honoring the dead or loved ones in crisis. This is appropriate since the individual elements in Untitled depict and honor the disenfranchised, outcasts, and sometimes ghosts of San Francisco street life.","San Francisco-based artist Barry McGee graduated from the San Francisco Art Institute in 1991 with a concentration in painting and printmaking and is considered a central figure in the Mission School movement. His work is heavily influenced by graffiti, comic books, skateboard culture, green culture, and social activism and usually reflects, with a pessimistic view, upon the urban environment that surrounds him. McGee’s large-scale painting installations often take a particular iconography in which a background of abstract, acid-colored patterns is overlayed with text and figures.",Untitled,Americas,"['ghost.n.01', 'vertical.a.01', 'san_francisco.n.01', 'individual.a.01', 'street.n.01', 'elements.n.01', 'piece.n.01', 'life.n.01', 'photograph.n.01']","['outcast.n.01', 'mischief.n.01']",https://kadist.org/wp-content/uploads/2017/01/IMG_Barry-McGee_Untitled_Various-Panels.jpg,https://kadist.org/wp-content/uploads/2017/01/IMG_Barry-McGee_Untitled_Various-Panels-300x226.jpg,https://kadist.org/work/untitled-barry-mcgee/,['Politics/0.8235294117647058'],['Politics'],0.8235294117647058,['Inequality/0.8235294117647058'],['Inequality'],0.8235294117647058,"['Cultural/5.144281045751635', 'Material_Physical/3.9914529914529915', 'Society/3.595591542959964']","['Cultural', 'Material_Physical', 'Society']",12.73132558016459,"['Urbanization/3.595591542959964', 'Materiality/2.435897435897436', 'Spirituality/1.8333333333333335']","['Urbanization', 'Materiality', 'Spirituality']",7.864822312190734,0.0,0.0
Maayan Amir & Ruti Sela,"In Beyond Guilt the two artists create a portrait of our generation in three parts. In Tel Aviv, in confined spaces such as toilets or bar of hotel rooms, they create situations in which participants answer questions and describe themselves. Camera in hand, there is little editing in their works, leaving a rather crude result. The camera becomes the witness of exchange between the participants and the artists in a relationship of power and seduction. These people could easily have counterparts in Western societies. Yet, what is ultimately disturbing is the contradiction between a very light form of life turned to pleasure, sex, or transgression and violence. One in which we perceive the trauma of a permanent war, a conflict sometimes assumed and claimed.","Maayan Amir and Ruti Sela, two young Israeli women artists work collaboratively or individually by project. Shot in Tel Aviv, their short videos report contradictions of a society defined by power relations, commonly featuring subjects like artists and models, men and women, and the private and public domain. Their films offer a fresh examination of the influence of occupation, terror, and the army in Israeli identity. Even in the most private moments, sexual identity and political identity are inextricably linked in their works. For their latest project “Exterritory,” the two artists left their cameras in distinct locations to collectively investigate space beyond borders in different neighboring countries at war. This utopian project exists only in a temporary situation, a place located in transit across the maritime horizons. There, Maayan Amir and Ruti Sela, other artists and curators, met to develop a film program centering on the concept of extraterritoriality. The first program “Exterritory” was held June 17 to 21, 2010, (coincidentally a few days after the Israeli attack of the fleet on its way to Gaza) on a ship that traveled from Israel to Cyprus. Ruti Sela was born in 1974 in Jerusalem and Maayan Amir was born in 1978 in Hedera. They live and work in Tel-Aviv.",Beyond Guilt,Middle East & Africa,"['artist.n.01', 'camera.n.01', 'hotel.n.01', 'exchange.n.01', 'coevals.n.01', 'violence.n.01', 'light.a.01', 'consequence.n.01', 'situation.n.01', 'relationship.n.01', 'portrayal.n.01', 'hand.n.01', 'power.n.01', 'war.n.01', 'society.n.01', 'question.n.01', 'people.n.01', 'form.n.01', 'life.n.01', 'space.n.01']","['israel.n.01', 'interrogate.v.02', 'power.n.01', 'war.n.01', 'endless.s.01', 'confinement.n.03']",https://kadist.org/wp-content/uploads/2016/04/img-805_0.jpg,https://kadist.org/wp-content/uploads/2016/04/img-805_0-300x240.jpg,https://kadist.org/work/beyond-guilt/,"['Society/9.33017848164907', 'Material_Physical/5.17124183006536', 'Politics/3.4347319347319347']","['Society', 'Material_Physical', 'Politics']",17.936152246446365,"['War/3.6833333333333336', 'Land/3.5712418300653597', 'Urbanization/3.1790849673202617']","['War', 'Land', 'Urbanization']",10.433660130718955,"['Society/14.001671694318754', 'Material_Physical/11.548859637094932', 'Politics/10.030609260021027']","['Society', 'Material_Physical', 'Politics']",35.58114059143472,"['Power/4.111655011655012', 'Violence/3.639705882352941', 'Materiality/3.235897435897436']","['Power', 'Violence', 'Materiality']",10.987258329905389,1.0,0.0
Saâdane Afif,,"Saâdane Afif practices the quote: “I belong to a generation of artists who {…} discuss art as a form of language, with which you play upon, you deform, you transform, without focusing on the object as it was before.” Such strategies of re-appropriation insert themselves inside a context of idea circulation, as a form of remixing and remaking. In the work “Pirates Who’s Who,” tactics of assemblage are recognizable on all levels. The artist makes use of an eccentric shelf by designer Ron Arad, displaying dripping paint on the wall while the shelf itself holds a collection of books on piracy, compiled together by the owner of the work. “Power chords” (2005), perhaps the most ambitious project by the artist to date, is both a work for publication and several exhibitions. The installation depicts automatic electric guitars, playing scores orchestrated by a computer program. The chords are defined by color sequences derived from André Cadere’s wooden segments. Yet with Afif’s displacement, the artist hints to the color and rhythmic sound dimensions vis-à-vis Cadere, inside a genre of synesthesia. In an age of numerical technology, Cadere’s rhythmic system echoes in a particular manner together with the processes of digitization. Afif suggests a principle of encoding the world underlying the real, or rhythmic language before the Tower of Babel. Saâdane Afif was born in 1970 in Vendome, France. He lives and works in Paris and Berlin.",Lyrics: Edition,Europe,[],"['language.n.01', ""rock_'n'_roll.n.01"", 'appropriation.n.03', 'quotation.n.02', 'sculptural.a.01', 'synesthesia.n.01']",https://kadist.org/wp-content/uploads/2016/04/afif_lyrics.jpg,https://kadist.org/wp-content/uploads/2016/04/afif_lyrics-225x300.jpg,https://kadist.org/work/lyrics-edition/,"['Cultural/6.071581196581197', 'Society/1.577777777777778']","['Cultural', 'Society']",7.649358974358975,"['Language/2.658119658119658', 'Culture/1.875', 'Colonization/0.8']","['Language', 'Culture', 'Colonization']",5.333119658119657,[],[],0.0,[],[],0.0,,
Jonas Staal,"Jonas Staal’s installation is based on the thesis written by Fleur Agema and titled “Closed Architecture”. The paper, written by the second most important person of Geert Wilderds’ Freedom Party, concerns an ambitious model for a new prison that focuses on the reconditioning of prisoners by means of four phases. Staal’s work is developed through a book, a plan and a 3d virtual tour in the social imagery of a current minister of the State of the Netherlands. Through this meticulous work by the artist the perspectives on political and architectural planning of a new right wing populist class of politicians is revealed and exposed through an analytic display.  As Jonas Staal points out: “This change in society requires more prisons since the entire society has become a model of detention: everyone is trapped in their own social conditions, whether poor or rich. Within the the debate on the representation of society and the society of control the work of Agema should be considered as a case study compared to the possibility of an open and democratic society, in which the interest common and political emancipation take center stage.”  For Staal, this model can be considered an ideological model in relation to how the Dutch society is now developing, with poor suburbs and gated communities under surveillance.","Jonas Staal ‘s work includes interventions in public spaces, exhibitions, lectures and publications. He interprets democracy – democratism – as a Gesamtkunstwerk (total work of art) from a Beuysian perspective.  Jonas Staal was born in 1981 in Holland. He lives and works in Rotterdam, Holland.","Art, Property of Politics III, Closes Architecture",Europe,"['society.n.01', 'model.n.01', 'prison.n.01', 'see.v.05', 'phase.n.01', 'write.v.01', 'political.a.01', 'social.a.01', 'plan.n.01', 'virtual.s.01', 'current.a.01', 'entire.s.01', 'display.n.01', 'survey.n.01', 'center.n.01', 'uncover.v.01', 'architectural.a.01', 'community.n.01', 'common.a.01', 'possibility.n.01', 'architecture.n.01', 'relation.n.01', 'person.n.01', 'representation.n.01', 'book.n.01']","['prison.n.01', 'democracy.n.02', 'model.n.01', 'surveillance.n.01', 'society.n.01', 'prison.n.02']",https://kadist.org/wp-content/uploads/2016/04/image_site_72dpi_0.jpg,https://kadist.org/wp-content/uploads/2016/04/image_site_72dpi_0-300x212.jpg,https://kadist.org/work/art-property-of-politics-iii-closes-architecture/,"['Politics/3.5692307692307694', 'Individual_Personal/3.1927601809954753', 'Society/2.611111111111111']","['Politics', 'Individual_Personal', 'Society']",9.373102061337356,"['Politics/3.5692307692307694', 'Mind/1.6', 'Community/1.0']","['Politics', 'Mind', 'Community']",6.1692307692307695,"['Individual_Personal/26.730122818358122', 'Cultural/17.576853985741458', 'Society/14.413308913308917']","['Individual_Personal', 'Cultural', 'Society']",58.720285717408494,"['Mind/9.974358974358974', 'Values/7.245507433742729', 'Community/6.34065934065934']","['Mind', 'Values', 'Community']",23.56052574876104,0.6666666666666666,0.6666666666666666
Nicoline van Harskamp,"The work is a speech composed of excerpts from autobiographies of well-known political characters. From each book an excerpts that describes a childhood event and one that describes a political event or statement was selected. The former, in most cases, functions as an alibi or explanation of the latter. A professional speech writer brought the excerpts brought the excerpts together and three actors delivered the speech live for an audience. The autobiographies comprise historical figures such as Malcolm X, Hillary Clinton, Margaret Thatcher and Ariel Sharon.","The work of Nicoline van Harskamp addresses the function and power of the spoken word, and its ability to influence perception and shape thought, both of which are instrumental to politics. Using footage of conversations, speeches and debates, she writes the scripts for her video and performance pieces. Nicoline van Harskamp was born in 1974. She lives and works in Amsterdam.",Character Witness,Europe,"['address.n.03', 'event.n.01', 'political.a.01', 'statement.n.01', 'childhood.n.01', 'audience.n.01', 'writer.n.01', 'actor.n.01', 'function.n.01', 'compose.v.01', 'historical.a.01', 'book.n.01', 'fictional_character.n.01', 'figure.n.01']","['autobiography.n.01', 'speech.n.03', 'combine.v.04', 'fragment.n.01', 'perception.n.03', 'reenactment.n.01']",https://kadist.org/wp-content/uploads/2016/04/cw-performance-stillsSITE.jpg,https://kadist.org/wp-content/uploads/2016/04/cw-performance-stillsSITE-300x226.jpg,https://kadist.org/work/character-witness/,"['Cultural/7.951629072681704', 'Society/4.093181818181819', 'Individual_Personal/4.019047619047619']","['Cultural', 'Society', 'Individual_Personal']",16.063858509911142,"['Arts/4.7897243107769425', 'Mind/1.657142857142857', 'History/1.6181818181818182']","['Arts', 'Mind', 'History']",8.065048986101619,"['Cultural/16.334784943672418', 'Individual_Personal/7.486130862601451', 'Society/6.541025641025641']","['Cultural', 'Individual_Personal', 'Society']",30.361941447299508,"['Fantasy/5.852064765300059', 'Language/4.9109253065774805', 'Activism/4.0']","['Fantasy', 'Language', 'Activism']",14.762990071877539,1.0,0.0
Goldin+Senneby,"In this installation, you are standing at the heart of a bicephalous space reflecting Goldin+Senneby’s main research led during their residency in Paris. Here, two historical events from the late 1930’s and early 50’s are confronted.  In one of these spaces, you find yourself reading a map of the Marly forest where Georges Bataille’s secret society, « Acéphale », was meeting around 1937 and notably celebrating Louis XVI’s regicide.  A few years later, Georges Bataille wrote La Part maudite (1949). In this essay on economy, he describes a society of abundance and eternal excess where in return potlatch techniques and sacrifice were necessary forms of luxurious consumption.  Nearly at the same time, in the early 1950’s at the very beginning of the Cold War, you are witnessing the emergence of Eurodollar, when Soviet and Chinese banks deposited dollars in Europe, in Paris at the BCEN (EUROBANK), known today as VTB Bank. Thus, the Dollar escaped the US financial, territorial jurisdiction and the very nature of money changed from a symbolic value to  a virtual one. Money entered a new space of exteriority, beyond the control of the sovereign state.  Money was decapitated.  These are facts. Facts that are deeply entangled in a fictional narrative entitled Looking for Headless,  commissioned by artist duo Goldin+Senneby since 2007. In this detective story, involving a murder (by decapitation again), the narrator travels to the Bahamas looking for the offshore company called ‘Headless Ltd’. Looking for Headless is published as a ghost written serial novel based on raw material sent by the artists correspondences, dossiers, tapes – and by the different artistic presentations of the project since 2007 in the form of conferences, lectures, videos or exhibitions.  At the Kadist Art Foundation, Goldin+Senneby underline a tenuous but precise speculation: Is the emergence of the Eurodollar and the later offshore finance the exact void where money disappeared, performing a contemporary radical consumption announced by Bataille in La Part maudite?  And if so, can ‘Headless Ltd’ be a contemporary incarnation of Bataille’s secret society of the same  name, « Acéphale »? Are they just mere coincidences?  The artistic project Headless is an omnivorous structure, a multi-headed project in which artists Goldin+Senneby outsource its development to different characters in the novel and independent practitioners in reality: a ghostwriter, an economic geographer, a set designer, and even art institutions.",G+S (since 2004) is a framework for collaboration set up by Swedish artists Simon Goldin and Jakob Senneby. They live and work in Stockholm.,The Decapitation of Money,Europe,"['george.n.01', 'society.n.01', 'undertaking.n.01', 'paris.n.01', 'contemporary.s.01', 'space.n.01', 'narrative.n.01', 'form.n.01', 'nothingness.n.01', 'ghost.n.01', 'technique.n.01', 'europe.n.01', 'virtual.s.01', 'embodiment.n.01', 'development.n.01', 'company.n.01', 'print.v.01', 'map.n.01', 'change.v.01', 'ageless.s.01', 'institution.n.01', 'presentation.n.01', 'write.v.01', 'symbolic.a.01', 'set.n.01']","['money.n.01', 'fiction.n.01', 'map.n.01', 'murder_mystery.n.01', 'commercial_enterprise.n.02', 'fictional_character.n.01']",https://kadist.org/wp-content/uploads/2016/04/img-684_0.jpg,https://kadist.org/wp-content/uploads/2016/04/img-684_0-300x199.jpg,https://kadist.org/work/the-decapitation-of-money/,"['Cultural/18.594353814400254', 'Society/6.443412452700379', 'Individual_Personal/5.69749742002064']","['Cultural', 'Society', 'Individual_Personal']",30.73526368712127,"['Fantasy/12.0312693498452', 'Economy/6.443412452700379', 'Spirituality/3.27266081871345']","['Fantasy', 'Economy', 'Spirituality']",21.74734262125903,"['Individual_Personal/14.96219659253715', 'Society/13.21259573759574', 'Cultural/11.831149732620322']","['Individual_Personal', 'Society', 'Cultural']",40.005942062753206,"['Spirituality/7.002544823597455', 'Politics/5.570537958773253', 'Community/5.026373626373626']","['Spirituality', 'Politics', 'Community']",17.599456408744334,1.0,0.3333333333333333
Amie Siegel,"Berlin Remake (2005) combines extracts of East German films with images filmed by the artist in Berlin. While staying in Berlin, the artist found the locations where the official films were made and she juxtaposes the two in a synchronised double projection. Therefore on one screen there is Berlin between 1945 and 1989 and on the other Berlin in 2004. The contrast between the two is troubling, strange and uncanny (Freud would say unheimlich). History in both continuous and ruptured. It is as if the artist was remaking these films but without the actors, or the plot; in a way it is a meditation on absence as well as a demonstration of the changes in Berlin. She also uses an extract of the last film to be shot under the Communist regime. The scene occurs in a place that has been entirely reconstructed since. At the beginning, the film itself looks like a remake of an old East German film but during the projection it transpires more like a comparison rather than a reconstruction. The film is simultaneously a search for lost time and for recaptured time.","Amie Siegel works with the cinematic image—the precise production of filmic and still images—to produce artworks that address deeper social issues. She fakes and remakes, to purposefully tell lies as a vehicle to a greater truth. Through researching and implicitly critiquing the history of film, Seigel makes use of genre tropes, such as those found in science fiction, noir and the western. She also has a keen interest in politics, critical theory and a marked distrust of  capitalism.",Berlin Remake,Americas,"['berlin.n.01', 'movie.n.01', 'projection.n.01', 'time.n.01', 'search.n.01', 'reconstruction.n.01', 'government.n.01', 'film.v.01', 'strange.a.01', 'actor.n.01', 'location.n.01', 'shoot.v.01', 'lose.v.01', 'contrast.n.01', 'screen.n.01', 'scene.n.01', 'history.n.01']","['transformation.n.05', 'reshoot.v.01', 'east_germany.n.01', 'perturb.v.01', 'comparison.n.02', 'communism.n.01']",https://kadist.org/wp-content/uploads/2016/04/img-777.jpg,https://kadist.org/wp-content/uploads/2016/04/img-777-300x225.jpg,https://kadist.org/work/berlin-remake/,"['Material_Physical/3.4948830409356724', 'Politics/3.317460317460317', 'Society/2.496732026143791']","['Material_Physical', 'Politics', 'Society']",9.309075384539781,"['Land/2.6198830409356724', 'Politics/1.7619047619047619', 'Economy/1.7189542483660132']","['Land', 'Politics', 'Economy']",6.100742051206447,"['Society/15.859890109890113', 'Material_Physical/15.703718503718509', 'Cultural/14.00689865689866']","['Society', 'Material_Physical', 'Cultural']",45.57050727050728,"['Land/5.507692307692308', 'History/5.1499999999999995', 'Arts/5.026373626373626']","['Land', 'History', 'Arts']",15.684065934065934,0.6666666666666666,0.3333333333333333
